0.000000e+00 4.379087e-05 -7.151284e-05 7.362111e-04
1.000000e-09 1.445706e-04 -2.309268e-04 2.190857e-03
2.000000e-09 4.235349e-04 -6.582828e-04 5.632560e-03
3.000000e-09 1.195340e-03 -1.804100e-03 1.379494e-02
4.000000e-09 3.275765e-03 -4.794694e-03 3.256887e-02
5.000000e-09 8.254250e-03 -1.171494e-02 7.061792e-02
6.000000e-09 1.908030e-02 -2.626429e-02 1.405535e-01
7.000000e-09 3.503062e-02 -4.642925e-02 2.136188e-01
8.000000e-09 5.895967e-02 -7.468627e-02 2.839502e-01
9.000000e-09 9.353015e-02 -1.124666e-01 3.378516e-01
1.000000e-08 1.404133e-01 -1.591171e-01 3.559876e-01
1.100000e-08 1.988332e-01 -2.104574e-01 3.189379e-01
1.200000e-08 2.636872e-01 -2.575257e-01 2.166026e-01
1.300000e-08 3.238944e-01 -2.864988e-01 5.912669e-02
1.400000e-08 3.621746e-01 -2.809952e-01 -1.163232e-01
1.500000e-08 3.574630e-01 -2.237119e-01 -2.601682e-01
1.600000e-08 2.798881e-01 -1.000061e-01 -2.946384e-01
1.700000e-08 2.495419e-01 1.982427e-02 -2.967128e-01
1.800000e-08 2.497560e-01 1.448107e-01 -2.430673e-01
1.900000e-08 2.652290e-01 2.705009e-01 -1.255781e-01
2.000000e-08 2.790816e-01 3.761196e-01 3.428208e-02
2.100000e-08 2.720203e-01 4.268834e-01 1.811468e-01
2.200000e-08 2.257798e-01 3.855347e-01 2.434088e-01
2.300000e-08 1.314299e-01 2.342634e-01 1.747754e-01
2.400000e-08 0.000000e+00 0.000000e+00 0.000000e+00
2.500000e-08 0.000000e+00 0.000000e+00 0.000000e+00
2.600000e-08 0.000000e+00 0.000000e+00 0.000000e+00
2.700000e-08 0.000000e+00 0.000000e+00 0.000000e+00
2.800000e-08 0.000000e+00 0.000000e+00 0.000000e+00
2.900000e-08 0.000000e+00 0.000000e+00 0.000000e+00
3.000000e-08 0.000000e+00 0.000000e+00 0.000000e+00
3.100000e-08 0.000000e+00 0.000000e+00 0.000000e+00
3.200000e-08 0.000000e+00 0.000000e+00 0.000000e+00
3.300000e-08 0.000000e+00 0.000000e+00 0.000000e+00
3.400000e-08 0.000000e+00 0.000000e+00 0.000000e+00
3.500000e-08 0.000000e+00 0.000000e+00 0.000000e+00
3.600000e-08 0.000000e+00 0.000000e+00 0.000000e+00
3.700000e-08 0.000000e+00 0.000000e+00 0.000000e+00
3.800000e-08 0.000000e+00 0.000000e+00 0.000000e+00
3.900000e-08 0.000000e+00 0.000000e+00 0.000000e+00
4.000000e-08 0.000000e+00 0.000000e+00 0.000000e+00
4.100000e-08 0.000000e+00 0.000000e+00 0.000000e+00
4.200000e-08 0.000000e+00 0.000000e+00 0.000000e+00
4.300000e-08 0.000000e+00 0.000000e+00 0.000000e+00
4.400000e-08 0.000000e+00 0.000000e+00 0.000000e+00
4.500000e-08 0.000000e+00 0.000000e+00 0.000000e+00
4.600000e-08 0.000000e+00 0.000000e+00 0.000000e+00
4.700000e-08 0.000000e+00 0.000000e+00 0.000000e+00
4.800000e-08 0.000000e+00 0.000000e+00 0.000000e+00
4.900000e-08 0.000000e+00 0.000000e+00 0.000000e+00
5.000000e-08 0.000000e+00 0.000000e+00 0.000000e+00
5.100000e-08 0.000000e+00 0.000000e+00 0.000000e+00
5.200000e-08 0.000000e+00 0.000000e+00 0.000000e+00
5.300000e-08 0.000000e+00 0.000000e+00 0.000000e+00
5.400000e-08 0.000000e+00 0.000000e+00 0.000000e+00
5.500000e-08 0.000000e+00 0.000000e+00 0.000000e+00
5.600000e-08 0.000000e+00 0.000000e+00 0.000000e+00
5.700000e-08 0.000000e+00 0.000000e+00 0.000000e+00
5.800000e-08 0.000000e+00 0.000000e+00 0.000000e+00
5.900000e-08 0.000000e+00 0.000000e+00 0.000000e+00
6.000000e-08 0.000000e+00 0.000000e+00 0.000000e+00
6.100000e-08 0.000000e+00 0.000000e+00 0.000000e+00
6.200000e-08 0.000000e+00 0.000000e+00 0.000000e+00
6.300000e-08 0.000000e+00 0.000000e+00 0.000000e+00
6.400000e-08 0.000000e+00 0.000000e+00 0.000000e+00
6.500000e-08 0.000000e+00 0.000000e+00 0.000000e+00
6.600000e-08 0.000000e+00 0.000000e+00 0.000000e+00
6.700000e-08 0.000000e+00 0.000000e+00 0.000000e+00
6.800000e-08 0.000000e+00 0.000000e+00 0.000000e+00
6.900000e-08 0.000000e+00 0.000000e+00 0.000000e+00
7.000000e-08 0.000000e+00 0.000000e+00 0.000000e+00
7.100000e-08 0.000000e+00 0.000000e+00 0.000000e+00
7.200000e-08 0.000000e+00 0.000000e+00 0.000000e+00
7.300000e-08 0.000000e+00 0.000000e+00 0.000000e+00
7.400000e-08 0.000000e+00 0.000000e+00 0.000000e+00
7.500000e-08 0.000000e+00 0.000000e+00 0.000000e+00
7.600000e-08 0.000000e+00 0.000000e+00 0.000000e+00
7.700000e-08 0.000000e+00 0.000000e+00 0.000000e+00
7.800000e-08 0.000000e+00 0.000000e+00 0.000000e+00
7.900000e-08 0.000000e+00 0.000000e+00 0.000000e+00
8.000000e-08 0.000000e+00 0.000000e+00 0.000000e+00
8.100000e-08 0.000000e+00 0.000000e+00 0.000000e+00
8.200000e-08 0.000000e+00 0.000000e+00 0.000000e+00
8.300000e-08 0.000000e+00 0.000000e+00 0.000000e+00
8.400000e-08 0.000000e+00 0.000000e+00 0.000000e+00
8.500000e-08 0.000000e+00 0.000000e+00 0.000000e+00
8.600000e-08 0.000000e+00 0.000000e+00 0.000000e+00
8.700000e-08 0.000000e+00 0.000000e+00 0.000000e+00
8.800000e-08 0.000000e+00 0.000000e+00 0.000000e+00
8.900000e-08 0.000000e+00 0.000000e+00 0.000000e+00
9.000000e-08 0.000000e+00 0.000000e+00 0.000000e+00
9.100000e-08 0.000000e+00 0.000000e+00 0.000000e+00
9.200000e-08 0.000000e+00 0.000000e+00 0.000000e+00
9.300000e-08 0.000000e+00 0.000000e+00 0.000000e+00
9.400000e-08 0.000000e+00 0.000000e+00 0.000000e+00
9.500000e-08 0.000000e+00 0.000000e+00 0.000000e+00
9.600000e-08 0.000000e+00 0.000000e+00 0.000000e+00
9.700000e-08 0.000000e+00 0.000000e+00 0.000000e+00
9.800000e-08 0.000000e+00 0.000000e+00 0.000000e+00
9.900000e-08 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.010000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.020000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.030000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.040000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.050000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.060000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.070000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.080000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.090000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.100000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.110000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.120000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.130000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.140000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.150000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.160000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.170000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.180000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.190000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.200000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.210000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.220000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.230000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.240000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.250000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.260000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.270000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.280000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.290000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.300000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.310000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.320000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.330000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.340000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.350000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.360000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.370000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.380000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.390000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.400000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.410000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.420000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.430000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.440000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.450000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.460000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.470000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.480000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.490000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.500000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.510000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.520000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.530000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.540000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.550000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.560000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.570000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.580000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.590000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.600000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.610000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.620000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.630000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.640000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.650000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.660000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.670000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.680000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.690000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.700000e-07 0.000000e+00 0.000000e+00 0.000000e+00
1.710000e-07 0.000000e+00 0.000000e+00 0.000000e+00
