0.000000e+00 5.157825e-02 5.158146e-02
2.000000e-10 5.157825e-02 5.158146e-02
4.000000e-10 5.158284e-02 5.158055e-02
6.000000e-10 5.159294e-02 5.158789e-02
8.000000e-10 5.160213e-02 5.159754e-02
1.000000e-09 5.161591e-02 5.160902e-02
1.200000e-09 5.163060e-02 5.162325e-02
1.400000e-09 5.165081e-02 5.164070e-02
1.600000e-09 5.167836e-02 5.166458e-02
1.800000e-09 5.171142e-02 5.169489e-02
2.000000e-09 5.175275e-02 5.173209e-02
2.200000e-09 5.179776e-02 5.177526e-02
2.400000e-09 5.184460e-02 5.182118e-02
2.600000e-09 5.189328e-02 5.186894e-02
2.800000e-09 5.194195e-02 5.191762e-02
3.000000e-09 5.199155e-02 5.196675e-02
3.200000e-09 5.203839e-02 5.201497e-02
3.400000e-09 5.207697e-02 5.205768e-02
3.600000e-09 5.210911e-02 5.209304e-02
3.800000e-09 5.213667e-02 5.212289e-02
4.000000e-09 5.215871e-02 5.214769e-02
4.200000e-09 5.216973e-02 5.216422e-02
4.400000e-09 5.217616e-02 5.217294e-02
4.600000e-09 5.217616e-02 5.217616e-02
4.800000e-09 5.217065e-02 5.217340e-02
5.000000e-09 5.216055e-02 5.216560e-02
5.200000e-09 5.214493e-02 5.215274e-02
5.400000e-09 5.212381e-02 5.213437e-02
5.600000e-09 5.209809e-02 5.211095e-02
5.800000e-09 5.207146e-02 5.208477e-02
6.000000e-09 5.204298e-02 5.205722e-02
6.200000e-09 5.200992e-02 5.202645e-02
6.400000e-09 5.197686e-02 5.199339e-02
6.600000e-09 5.194195e-02 5.195941e-02
6.800000e-09 5.191165e-02 5.192680e-02
7.000000e-09 5.187675e-02 5.189420e-02
7.200000e-09 5.184552e-02 5.186113e-02
7.400000e-09 5.181337e-02 5.182945e-02
7.600000e-09 5.178306e-02 5.179822e-02
7.800000e-09 5.175367e-02 5.176837e-02
8.000000e-09 5.172245e-02 5.173806e-02
8.200000e-09 5.169489e-02 5.170867e-02
8.400000e-09 5.167009e-02 5.168249e-02
8.600000e-09 5.164530e-02 5.165770e-02
8.800000e-09 5.161866e-02 5.163198e-02
9.000000e-09 5.159846e-02 5.160856e-02
9.200000e-09 5.157917e-02 5.158881e-02
9.400000e-09 5.156080e-02 5.156998e-02
9.600000e-09 5.154243e-02 5.155161e-02
9.800000e-09 5.152682e-02 5.153462e-02
1.000000e-08 5.151396e-02 5.152039e-02
1.020000e-08 5.149926e-02 5.150661e-02
1.040000e-08 5.148273e-02 5.149100e-02
1.060000e-08 5.147079e-02 5.147676e-02
1.080000e-08 5.146069e-02 5.146574e-02
1.100000e-08 5.145058e-02 5.145564e-02
